    fip     | dnp3  | index |           type            |                         dev                         |           attr            |          bit          
 S44-TCH-DN | 31933 |    41 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S423_Tripped                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31934 |    41 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S423_Tripped                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31935 |    42 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S424_Tripped                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31936 |    42 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S424_Tripped                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31937 |    43 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S425_Tripped                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31938 |    43 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S425_Tripped                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31939 |    44 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S426_Tripped                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31940 |    44 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S426_Tripped                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31941 |    45 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S511_Tripped                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31942 |    45 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_S511_Tripped                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31943 |    46 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_SSL_Tripped                              | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31944 |    46 | ABNORMAL_CONDITION_DEVICE | S44TCH_ETS_SSL_Tripped                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31945 |    47 | ABNORMAL_CONDITION_DEVICE | S44TCH_Module2_Status                               | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31946 |    47 | ABNORMAL_CONDITION_DEVICE | S44TCH_Module2_Status                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31947 |    49 | ABNORMAL_CONDITION_DEVICE | S44TCH_VVS_S505_S507_ISO_Valve                      | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31948 |    49 | ABNORMAL_CONDITION_DEVICE | S44TCH_VVS_S505_S507_ISO_Valve                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31949 |    50 | ABNORMAL_CONDITION_DEVICE | S44TCH_VVS_S506_S508_ISO_Valve                      | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31950 |    50 | ABNORMAL_CONDITION_DEVICE | S44TCH_VVS_S506_S508_ISO_Valve                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31951 |    51 | ABNORMAL_CONDITION_DEVICE | S44TCH_VVS_S509_S411_ISO_Valve                      | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31952 |    51 | ABNORMAL_CONDITION_DEVICE | S44TCH_VVS_S509_S411_ISO_Valve                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31953 |    63 | ABNORMAL_CONDITION_DEVICE | S44TCH_Module_Status                                | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31954 |    63 | ABNORMAL_CONDITION_DEVICE | S44TCH_Module_Status                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31955 |   176 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump1_Running                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31956 |   176 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump1_Running                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31957 |   177 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_High_Water_Level                         | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31958 |   177 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_High_Water_Level                         | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31959 |   178 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump_Thermal                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31960 |   178 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump_Thermal                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31961 |   179 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Moisture_Detection                       | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31962 |   179 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Moisture_Detection                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31963 |   181 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Low_Voltage                              | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31964 |   181 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Low_Voltage                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31965 |   182 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump1_Running_30m                        | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31966 |   182 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump1_Running_30m                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31967 |   184 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump2_Running                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31968 |   184 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump2_Running                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31969 |   188 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Cab_AC_Malfunction                       | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31970 |   188 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Cab_AC_Malfunction                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31971 |   189 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Cab_Temp_High                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31972 |   189 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Cab_Temp_High                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31973 |   190 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump2_Running_30m                        | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31974 |   190 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump2_Running_30m                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31975 |   192 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump3_Running                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31976 |   192 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump3_Running                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31977 |   193 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_PIV_S490_Closed                          | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31978 |   193 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_PIV_S490_Closed                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31979 |   194 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_OSY_S490_Closed                          | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31980 |   194 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_OSY_S490_Closed                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31981 |   195 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_OSY_S491_Closed                          | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31982 |   195 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_OSY_S491_Closed                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31983 |   197 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_FS_S490_Flow                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31984 |   197 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_FS_S490_Flow                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31985 |   198 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump3_Running_30m                        | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31986 |   198 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_Pump3_Running_30m                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31987 |   208 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump1_Running                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31988 |   208 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump1_Running                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31989 |   209 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_High_Water_Level                         | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31990 |   209 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_High_Water_Level                         | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31991 |   210 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump_Thermal                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31992 |   210 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump_Thermal                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31993 |   211 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Moisture_Detection                       | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31994 |   211 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Moisture_Detection                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31995 |   213 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Low_Voltage                              | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31996 |   213 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Low_Voltage                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31997 |   214 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump1_Running_30m                        | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 31998 |   214 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump1_Running_30m                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 31999 |   216 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump2_Running                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32000 |   216 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump2_Running                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32001 |   220 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Cab_AC_Malfunction                       | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32002 |   220 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Cab_AC_Malfunction                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32003 |   221 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Cab_Temp_High                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32004 |   221 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Cab_Temp_High                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32005 |   222 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump2_Running_30m                        | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32006 |   222 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump2_Running_30m                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32007 |   224 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump3_Running                            | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32008 |   224 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump3_Running                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32009 |   225 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_PIV_S450_Closed                          | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32010 |   225 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_PIV_S450_Closed                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32011 |   226 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_OSY_S450_Closed                          | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32012 |   226 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_OSY_S450_Closed                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32013 |   227 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_OSY_S451_Closed                          | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32014 |   227 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_OSY_S451_Closed                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32015 |   229 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_FS_S450_Flow                             | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32016 |   229 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_FS_S450_Flow                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 32017 |   230 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump3_Running_30m                        | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 32018 |   230 | ABNORMAL_CONDITION_DEVICE | S44TCH_SHR_Pump3_Running_30m                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 36483 |   186 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_ATS_NORM                                 | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 36484 |   186 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_ATS_NORM                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S44-TCH-DN | 36485 |   187 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_ATS_SEC                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S44-TCH-DN | 36486 |   187 | ABNORMAL_CONDITION_DEVICE | S44TCH_SLA_ATS_SEC                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN |  1973 |     0 | CIRCUIT_BREAKER           | SBEH01                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  1974 |     0 | CIRCUIT_BREAKER           | SBEH01                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  1975 |     0 | CIRCUIT_BREAKER           | SBEH01                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  1976 |     0 | CIRCUIT_BREAKER           | SBEH01                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  1977 |     6 | CIRCUIT_BREAKER           | SBEH02                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  1978 |     6 | CIRCUIT_BREAKER           | SBEH02                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  1979 |     6 | CIRCUIT_BREAKER           | SBEH02                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  1980 |     6 | CIRCUIT_BREAKER           | SBEH02                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  1981 |    12 | CIRCUIT_BREAKER           | SBEH08                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  1982 |    12 | CIRCUIT_BREAKER           | SBEH08                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  1983 |    12 | CIRCUIT_BREAKER           | SBEH08                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  1984 |    12 | CIRCUIT_BREAKER           | SBEH08                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  1985 |    74 | CIRCUIT_BREAKER           | SBED01                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  1986 |    74 | CIRCUIT_BREAKER           | SBED01                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  1987 |    74 | CIRCUIT_BREAKER           | SBED01                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  1988 |    74 | CIRCUIT_BREAKER           | SBED01                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  1989 |    82 | CIRCUIT_BREAKER           | SBED02                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  1990 |    82 | CIRCUIT_BREAKER           | SBED02                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  1991 |    82 | CIRCUIT_BREAKER           | SBED02                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  1992 |    82 | CIRCUIT_BREAKER           | SBED02                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  1993 |    91 | CIRCUIT_BREAKER           | SBED03                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  1994 |    91 | CIRCUIT_BREAKER           | SBED03                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  1995 |    91 | CIRCUIT_BREAKER           | SBED03                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  1996 |    91 | CIRCUIT_BREAKER           | SBED03                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  1997 |   100 | CIRCUIT_BREAKER           | SBED04                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  1998 |   100 | CIRCUIT_BREAKER           | SBED04                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  1999 |   100 | CIRCUIT_BREAKER           | SBED04                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  2000 |   100 | CIRCUIT_BREAKER           | SBED04                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  2001 |   109 | CIRCUIT_BREAKER           | SBED05                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  2002 |   109 | CIRCUIT_BREAKER           | SBED05                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  2003 |   109 | CIRCUIT_BREAKER           | SBED05                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  2004 |   109 | CIRCUIT_BREAKER           | SBED05                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  2005 |   118 | CIRCUIT_BREAKER           | SBED06                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  2006 |   118 | CIRCUIT_BREAKER           | SBED06                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  2007 |   118 | CIRCUIT_BREAKER           | SBED06                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  2008 |   118 | CIRCUIT_BREAKER           | SBED06                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN |  2009 |    78 | CIRCUIT_BREAKER           | SBED07                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S50-SBE-DN |  2010 |    78 | CIRCUIT_BREAKER           | SBED07                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S50-SBE-DN |  2011 |    78 | CIRCUIT_BREAKER           | SBED07                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S50-SBE-DN |  2012 |    78 | CIRCUIT_BREAKER           | SBED07                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S50-SBE-DN | 33451 |     0 | CIRCUIT_BREAKER           | SBEH01                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33452 |     1 | CIRCUIT_BREAKER           | SBEH01                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33453 |     2 | CIRCUIT_BREAKER           | SBEH02                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33454 |     3 | CIRCUIT_BREAKER           | SBEH02                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33455 |     4 | CIRCUIT_BREAKER           | SBEH08                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33456 |     5 | CIRCUIT_BREAKER           | SBEH08                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33457 |     6 | CIRCUIT_BREAKER           | SBED01                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33458 |     7 | CIRCUIT_BREAKER           | SBED01                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33459 |     8 | CIRCUIT_BREAKER           | SBED02                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33460 |     9 | CIRCUIT_BREAKER           | SBED02                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33461 |    10 | CIRCUIT_BREAKER           | SBED03                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33462 |    11 | CIRCUIT_BREAKER           | SBED03                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33463 |    12 | CIRCUIT_BREAKER           | SBED04                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33464 |    13 | CIRCUIT_BREAKER           | SBED04                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33465 |    14 | CIRCUIT_BREAKER           | SBED05                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33466 |    15 | CIRCUIT_BREAKER           | SBED05                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33467 |    16 | CIRCUIT_BREAKER           | SBED06                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33468 |    17 | CIRCUIT_BREAKER           | SBED06                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33469 |    18 | CIRCUIT_BREAKER           | SBED07                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 S50-SBE-DN | 33470 |    19 | CIRCUIT_BREAKER           | SBED07                                              | CIRCUIT_BREAKER_CTL       | TRIP
 S50-SBE-DN | 33471 |   131 | CONTACT_RAIL              | SL16                                                | CONTACT_RAIL_IND          | DEENERGIZED
 S50-SBE-DN | 33472 |   131 | CONTACT_RAIL              | SL16                                                | CONTACT_RAIL_IND          | ENERGIZED
 S50-SBE-DN | 33473 |   129 | CONTACT_RAIL              | SR13                                                | CONTACT_RAIL_IND          | DEENERGIZED
 S50-SBE-DN | 33474 |   129 | CONTACT_RAIL              | SR13                                                | CONTACT_RAIL_IND          | ENERGIZED
 S50-SBE-DN | 33475 |   130 | CONTACT_RAIL              | SR14                                                | CONTACT_RAIL_IND          | DEENERGIZED
 S50-SBE-DN | 33476 |   130 | CONTACT_RAIL              | SR14                                                | CONTACT_RAIL_IND          | ENERGIZED
 S50-SBE-DN | 33477 |     2 | ABNORMAL_CONDITION_DEVICE | SBE_H01_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S50-SBE-DN | 33478 |     2 | ABNORMAL_CONDITION_DEVICE | SBE_H01_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S50-SBE-DN | 33479 |     3 | ABNORMAL_CONDITION_DEVICE | SBE_H01_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33480 |     3 | ABNORMAL_CONDITION_DEVICE | SBE_H01_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33481 |     5 | ABNORMAL_CONDITION_DEVICE | SBE_H01_MUXED_OC_TRIP                               | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33482 |     5 | ABNORMAL_CONDITION_DEVICE | SBE_H01_MUXED_OC_TRIP                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33483 |     8 | ABNORMAL_CONDITION_DEVICE | SBE_H02_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S50-SBE-DN | 33484 |     8 | ABNORMAL_CONDITION_DEVICE | SBE_H02_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S50-SBE-DN | 33485 |     9 | ABNORMAL_CONDITION_DEVICE | SBE_H02_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33486 |     9 | ABNORMAL_CONDITION_DEVICE | SBE_H02_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33487 |    11 | ABNORMAL_CONDITION_DEVICE | SBE_H02_MUXED_OC_TRIP                               | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33488 |    11 | ABNORMAL_CONDITION_DEVICE | SBE_H02_MUXED_OC_TRIP                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33489 |    14 | ABNORMAL_CONDITION_DEVICE | SBE_H08_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S50-SBE-DN | 33490 |    14 | ABNORMAL_CONDITION_DEVICE | SBE_H08_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S50-SBE-DN | 33491 |    15 | ABNORMAL_CONDITION_DEVICE | SBE_H08_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33492 |    15 | ABNORMAL_CONDITION_DEVICE | SBE_H08_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33493 |    17 | ABNORMAL_CONDITION_DEVICE | SBE_HS_243_LOCAL                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S50-SBE-DN | 33494 |    17 | ABNORMAL_CONDITION_DEVICE | SBE_HS_243_LOCAL                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S50-SBE-DN | 33495 |    18 | ABNORMAL_CONDITION_DEVICE | SBE_HS_243_REMOTE                                   | ABC_DEVICE_LOG_ONLY_IND   | ALARM
